dateOfTransfer,price,borough,lsoaCode,longitude,latitude,houseType,numberOfBedrooms,postcode
2019-03-21,536044,Ealing,E01044371,-0.2838078396088631,51.363638823463816,NotDetached,5,W8 3IN
2023-10-21,540380,Sutton,E01097245,-0.20397067815017988,51.653851626839874,NotDetached,2,W15 6WC
2015-01-17,421712,Enfield,E01012886,0.30042383024805763,51.37368362104407,NotDetached,2,N16 4IV
2019-06-17,432140,Islington,E01087629,0.2598101945841923,51.585630033588494,Detached,2,N2 7CI
2020-04-29,544870,Barnet,E01097649,-0.2803564981344393,51.56621340079061,NotDetached,3,W18 1YD
2014-12-29,471679,Tower Hamlets,E01080968,-0.08129286008844655,51.52519420494954,Detached,5,E8 3PM
2017-07-12,742962,Hackney,E01071866,-0.14594154481594557,51.54367194147204,Detached,1,E9 7TD
2023-09-08,490416,Wandsworth,E01066748,-0.09784709368800576,51.39967924275259,SemiDetached,1,SW17 5UG
2021-12-25,634724,Harrow,E01051485,-0.40334561632766364,51.585199248049015,Detached,5,N20 5CM
2018-07-12,538725,Wandsworth,E01072633,-0.3955199185456121,51.46362383309064,Flat,1,E4 9UQ
2017-08-01,669220,Hillingdon,E01062703,-0.03052516299810154,51.64278691613157,SemiDetached,3,W16 6RX
2016-01-27,376304,Sutton,E01073568,-0.3407352279313668,51.441225372084034,SemiDetached,1,E4 1WZ
2017-10-22,388442,Southwark,E01084240,-0.4486423132443323,51.6374607718559,Detached,2,E16 4CS
2021-04-10,849570,Tower Hamlets,E01057526,-0.1160916082844049,51.45802796035214,Detached,1,SE13 8OE
2022-02-24,779419,Haringey,E01071333,0.17966073191841492,51.64306111990475,Flat,1,W7 8VO
2020-04-13,771478,Waltham Forest,E01037508,0.15957544572323812,51.60016072352737,NotDetached,4,E1 7LT
2015-03-23,744223,Westminster,E01032000,-0.12396269055865627,51.445964205733425,Flat,1,SE16 3KZ
2017-06-01,434852,Redbridge,E01079748,0.21349394058593296,51.62793309432653,NotDetached,3,NW11 2LV
2015-12-06,566327,Barnet,E01017549,-0.27325793619051486,51.443422339636356,Flat,5,SE3 2TA
2023-05-20,503868,Ealing,E01051014,-0.1210838320020281,51.442017609694496,Flat,3,SE5 6PI
2021-02-07,476971,Sutton,E01018749,-0.2340745893537775,51.53274581060987,SemiDetached,5,NW1 7ED
2017-03-31,360207,Bexley,E01037765,-0.42971191159656824,51.51927813104086,NotDetached,1,SW16 6LA
2017-05-12,357432,Kingston upon Thames,E01030391,0.04052690100342382,51.32177156803793,NotDetached,1,SE10 3TM
2019-01-31,598164,Hounslow,E01031935,-0.29247561369863406,51.57811096942682,SemiDetached,5,E19 8ZF
2019-10-13,421170,Islington,E01040493,-0.1425362081266482,51.4067674223333,Flat,5,SE17 2BK
2021-09-12,785338,Bexley,E01037988,0.2637291318716274,51.61852240799633,SemiDetached,2,NW16 9HZ
2014-04-13,897416,Harrow,E01047980,0.027496397538389283,51.34696217959942,Detached,5,NW7 5QX
2016-08-13,669510,Islington,E01073642,0.27192759895739815,51.42887689404827,SemiDetached,2,NW16 9FI
2019-01-21,649811,Westminster,E01038684,0.009041416442225225,51.47042597300446,SemiDetached,3,SW19 6VD
2017-01-04,728791,Tower Hamlets,E01080689,-0.030335946071616104,51.46305506799763,SemiDetached,4,N12 4FB
2016-06-30,320190,Bromley,E01087584,0.05170344679925454,51.68540626733942,NotDetached,1,NW4 5IU
2015-08-05,392424,Newham,E01067570,0.16976656993438766,51.64874775447979,NotDetached,3,SE16 6OU
2019-12-27,753190,Westminster,E01077959,0.0316942844691569,51.34990311776335,SemiDetached,1,SE15 5ZL
2023-09-26,447360,Southwark,E01060977,-0.45178334071219284,51.34032243069829,Detached,4,W13 5NO
2018-01-01,345376,Bexley,E01081574,0.3332702838020116,51.57808970823018,Detached,1,N13 7TQ
2015-07-30,349084,Bromley,E01021235,-0.24941688076387192,51.57311178249482,SemiDetached,2,SE16 1IO
2023-12-29,445320,Hackney,E01079182,-0.2382328200806253,51.57404691968175,Detached,1,E20 6OH
2023-09-08,543774,Kensington and Chelsea,E01058661,0.012032504766286256,51.35990049152315,SemiDetached,1,W19 3QI
2017-02-10,740217,Sutton,E01013852,-0.08764225670431308,51.59160666689801,SemiDetached,1,SW11 5RL
2023-06-17,372774,Richmond upon Thames,E01080802,-0.2768611187206248,51.313536358989424,NotDetached,1,SW2 4ZL
2021-07-03,880635,Redbridge,E01058264,0.02487402918277659,51.57101154251482,Detached,2,W4 2WI
2016-08-10,777362,Bromley,E01047253,-0.37493310043575523,51.66789499604815,SemiDetached,4,E14 3KF
2016-06-13,631435,Tower Hamlets,E01047909,-0.34424319744402887,51.525587685489555,Detached,4,SW4 7DH
2015-11-24,610727,Lewisham,E01010445,0.2651937967813167,51.419270221261925,Flat,5,SW8 6WH
2023-07-29,597518,Tower Hamlets,E01093906,0.11933656045338104,51.4823914020486,SemiDetached,1,E14 2KM
2014-08-14,644568,Hillingdon,E01077978,-0.10342269356748529,51.364507905811756,Flat,1,NW11 3DH
2016-10-25,614231,Kensington and Chelsea,E01034611,-0.07182223160612539,51.685330974741085,NotDetached,2,N20 8ET
2015-05-27,573695,Bexley,E01057288,0.04103437658847753,51.35708624823762,Detached,4,W9 4GB
2018-05-27,398892,Camden,E01086311,0.039461016087897316,51.310068347215626,Detached,5,N18 1HJ
2020-12-26,563638,Barnet,E01068368,0.15324850321147687,51.60835795149066,NotDetached,3,SW1 5ED
2014-02-06,524345,Greenwich,E01070064,0.16085892987903916,51.469691732960925,Detached,2,E4 2NV
2017-03-03,499392,Camden,E01099420,0.2256319151630355,51.38436101107182,Flat,5,N15 5WZ
2017-07-18,448944,Wandsworth,E01058152,-0.48886776260852743,51.470214206223915,SemiDetached,1,SW4 9WD
2016-05-21,474280,Wandsworth,E01093354,-0.0915130385231781,51.455930882060876,SemiDetached,1,SE2 8KS
2022-04-03,548290,Wandsworth,E01096382,0.31940602233724324,51.47682445207373,Flat,3,E6 4CF
2014-06-03,363153,Hammersmith and Fulham,E01057268,-0.420431233433862,51.60767547705645,NotDetached,1,W13 5CR
2019-04-27,580409,Havering,E01048536,-0.13350903531706293,51.377255201889994,Flat,5,SW16 5FO
2017-09-13,772508,Harrow,E01027299,0.3277515499359127,51.60094047716724,SemiDetached,1,N18 1AW
2019-07-28,526730,Barnet,E01058828,-0.11633631888791068,51.52937491899008,NotDetached,5,N18 6NA
2022-08-18,480608,Lewisham,E01023095,-0.464864704223253,51.33256842351688,SemiDetached,1,N17 3KE
2020-06-19,541623,Redbridge,E01047475,0.18669662023322797,51.44096382810621,Detached,3,W5 8YS
2017-01-09,546402,Lewisham,E01072713,-0.26063218336653565,51.56613382355952,Flat,4,SW6 8KX
2023-11-14,548102,Havering,E01029734,-0.22453751295150193,51.6892417370424,NotDetached,2,NW18 6XP
2017-02-18,542824,Hounslow,E01069304,0.29328020788700815,51.547172378970046,NotDetached,4,W11 8JU
2022-03-18,426973,Sutton,E01041789,0.1856841989123379,51.63843318363778,Detached,2,SE17 9NA
2016-03-21,623740,Barnet,E01066121,-0.30421039392412097,51.49659230669508,SemiDetached,5,SE14 5ZP
2015-09-15,624156,Wandsworth,E01031735,-0.200839763294614,51.487593095547886,Detached,5,N13 8FJ
2019-10-31,603791,Waltham Forest,E01015180,0.020132303202120116,51.45990716387408,Detached,3,NW14 2EJ
2016-09-12,525654,Merton,E01096983,0.04545636895594618,51.57764138175133,Detached,3,W10 7EK
2020-03-02,373406,Croydon,E01012115,0.03741952684192518,51.67164949291042,Detached,4,SW14 2YS
2020-01-29,539083,Tower Hamlets,E01062267,0.2910924481799062,51.395985987514955,NotDetached,4,E5 9FV
2020-01-11,858490,Tower Hamlets,E01048340,0.06156327410797502,51.31443684665122,Detached,1,N1 5SO
2016-06-17,429009,Waltham Forest,E01059798,0.05023875024169344,51.45039290925097,SemiDetached,2,W3 2FY
2022-07-18,393472,Bexley,E01013641,-0.07350115650452066,51.57297012330853,Detached,3,W7 8MC
2020-01-17,448134,Harrow,E01093401,-0.06548961962952837,51.60684104526695,SemiDetached,5,SW2 3SG
2020-03-01,331729,Sutton,E01017561,0.0851343549151885,51.286906720722506,Detached,2,E5 6FF
2022-06-25,503122,Barnet,E01019086,0.17687100807464273,51.57906101862316,SemiDetached,4,W7 1LK
2023-11-04,554096,Enfield,E01035516,-0.2540464573135845,51.55599882936315,Flat,4,E3 3MS
2018-03-04,531436,Hammersmith and Fulham,E01087821,-0.4516557752524713,51.52430419505354,NotDetached,3,SE19 2EJ
2019-12-24,764236,Bexley,E01091548,-0.504524052154302,51.314779707306975,Flat,4,SW19 2PJ
2022-06-17,530087,Richmond upon Thames,E01036040,-0.07233466190395021,51.46726851667525,SemiDetached,2,SW11 5YQ
2022-08-14,535444,Newham,E01029028,0.02431980700343639,51.62746937490553,Flat,2,SE16 7IM
2020-09-11,924350,Islington,E01048391,-0.09177147191285101,51.38486575990423,SemiDetached,3,SW16 6HU
2023-03-04,348652,Lewisham,E01063372,0.31931426325140255,51.59754073920753,SemiDetached,5,NW18 3GS
2014-07-23,448132,Barking and Dagenham,E01015356,-0.3112861910909931,51.599589116981655,NotDetached,3,SE5 4IQ
2022-03-16,943610,Hounslow,E01066177,0.24547224819488467,51.43749997032499,NotDetached,1,E13 5VX
2022-10-11,599145,Waltham Forest,E01085177,0.07138135890722552,51.413461136748076,Detached,4,N7 4YK
2018-04-13,348337,Newham,E01074711,-0.37286118544315133,51.41977470320624,NotDetached,3,SE6 3KO
2021-02-15,821984,Lewisham,E01079762,-0.23331865430826482,51.496079956620875,SemiDetached,4,W5 9PN
2018-12-10,771712,Bromley,E01043474,-0.45217931451303295,51.34218699683034,Detached,2,NW5 1QW
2018-09-09,525981,Havering,E01027299,0.22200909549746806,51.60651018595975,Flat,1,W9 9SQ
2017-10-02,942775,Bromley,E01054171,-0.3319268071518018,51.64358418566996,SemiDetached,5,NW9 6ZT
2021-04-09,417081,Hillingdon,E01089063,0.26152935578861247,51.539399555489915,Detached,4,E11 7XO
2015-10-23,536631,Westminster,E01049948,0.11484165488691755,51.546247345401206,Detached,4,E3 7TI
2015-05-14,589568,Havering,E01015907,0.22094195183156295,51.38113124966978,NotDetached,3,SE1 9IB
2015-01-02,649560,Harrow,E01099948,-0.3856503184405065,51.41669157701314,Detached,2,SW16 1QT
2023-03-31,792578,Lewisham,E01020432,0.15048727070798196,51.563350953477936,Detached,3,E1 1ZQ
2014-01-21,721250,Islington,E01085146,0.1652146528103109,51.42022041316448,SemiDetached,5,SE1 8CX
2021-12-21,741782,Barnet,E01035709,-0.47548459555464945,51.422678210359955,NotDetached,1,W10 2IB
2021-11-29,416815,Brent,E01090628,0.26336586324049405,51.565546676143484,Detached,1,NW5 4ZP
2023-10-14,599136,Hackney,E01013414,-0.16446079970842403,51.45695171699707,NotDetached,4,SE19 6GS
2016-01-29,392916,Brent,E01020112,-0.4411154335334787,51.548339259838535,Detached,3,N10 9WG
2014-05-12,510510,Kingston upon Thames,E01093049,0.21672051236209888,51.3810196511855,Detached,1,NW2 2MB
2021-01-27,863604,Hammersmith and Fulham,E01022890,-0.22382718877249175,51.493072275970476,Flat,1,SE13 8FB
2014-01-28,841852,Redbridge,E01069911,-0.2784969370465976,51.38144641170329,Detached,2,W8 8ZC
2014-12-04,482614,Merton,E01027739,-0.052875881888210186,51.57185138079672,Flat,3,NW15 8XS
2018-01-06,455778,Wandsworth,E01074251,-0.4090485783918456,51.289977138184696,SemiDetached,2,SW19 4JM
2020-01-18,466174,Ealing,E01016855,-0.3569199382274634,51.34584993405059,SemiDetached,2,SW8 2QQ
2022-06-15,450396,Bexley,E01010254,-0.49058103032206457,51.364928386203545,NotDetached,3,SW16 3IP
2021-02-17,738918,Waltham Forest,E01088557,-0.2758089493902661,51.64259359875693,NotDetached,2,SW11 5MY
2017-04-07,542900,Richmond upon Thames,E01078399,0.03298852679770159,51.39405510177833,NotDetached,2,N20 3FF
2015-12-03,679104,Camden,E01017908,-0.2927053465242252,51.487580807725934,NotDetached,5,N4 5LT
2020-07-28,392292,Enfield,E01049293,0.2767235446630414,51.67062605564722,Detached,2,N9 2KN
2016-12-07,373082,Lambeth,E01016156,-0.19809226068607533,51.45839089651299,Detached,5,E17 4QY
2015-06-07,536410,Barnet,E01020958,-0.15945885387373254,51.41698665724953,SemiDetached,3,NW20 6WO
2017-12-16,738957,Wandsworth,E01056278,0.2863037884630796,51.50111675962042,Flat,2,SW18 9MO
2016-02-06,889324,Redbridge,E01090581,0.12045032796017474,51.60457571560814,Flat,5,SW15 4FP
2021-04-07,416415,Lambeth,E01093455,0.08808092257267375,51.53768189111641,SemiDetached,4,E15 5DP
2016-04-05,854504,Waltham Forest,E01031699,-0.4318502973549853,51.56040025617579,Detached,1,E9 7CQ
2022-02-02,682504,Croydon,E01079836,-0.12756415697309398,51.50718937916609,SemiDetached,2,N17 8OI
2017-03-17,485095,Bexley,E01031637,0.13620227994973866,51.365502484631335,NotDetached,5,SE15 9JU
2014-04-10,465253,Newham,E01074069,-0.07047926131161047,51.518121798586776,Detached,1,W3 1HA
2022-09-16,759260,Brent,E01041013,-0.08872310497367725,51.66504733284033,Flat,5,SW9 4ZZ
2023-08-20,475992,Enfield,E01024436,0.1179813136810054,51.418633038471654,SemiDetached,5,SW19 9BJ
2016-09-07,740211,Barnet,E01084068,-0.07553039065045003,51.64371435742332,NotDetached,1,E16 8PO
2023-06-23,399122,Barking and Dagenham,E01016486,0.018190885646605204,51.49370115964154,NotDetached,4,N12 8VS
2022-01-01,517760,Brent,E01016792,-0.23074182663157677,51.388703530650076,Detached,4,N6 4VB
2022-12-23,409131,Waltham Forest,E01082324,-0.4459331121981465,51.640232012936366,SemiDetached,3,SW19 1GH
2021-08-18,596760,Richmond upon Thames,E01022809,0.08951221293930411,51.502172301894966,SemiDetached,1,SE12 9KP
2017-12-24,436072,Lambeth,E01033615,-0.40619605588959784,51.297990317553854,NotDetached,1,E9 7KL
2015-12-20,687368,Hillingdon,E01012016,0.021136903886943448,51.41057306443883,SemiDetached,4,E12 8KE
2022-01-01,482914,Camden,E01041743,-0.2957319832571422,51.60883624107581,NotDetached,4,E18 7GK
2017-03-20,518758,Richmond upon Thames,E01092317,-0.036400079188482815,51.544322880103365,Detached,5,E4 2AO
2019-05-15,524522,Bromley,E01084441,-0.4796953737712141,51.50185436902306,Detached,1,W13 1FW
2018-08-12,791168,Croydon,E01045296,-0.06083595055453589,51.31212753271783,Flat,5,W5 3OJ
2014-06-20,443920,Haringey,E01064807,-0.33822324268113946,51.54213894825927,Detached,1,SW13 7ZT
2023-10-26,391808,Bromley,E01062189,0.1185121434754306,51.294454885906134,Detached,4,W17 1GZ
2021-07-06,617230,Islington,E01058015,0.27224678384132306,51.59693525103103,SemiDetached,5,E15 5LA
2015-04-26,734415,Barking and Dagenham,E01038909,-0.3823955807407362,51.41055778370917,SemiDetached,4,E5 9RF
2022-02-23,526865,Bexley,E01028045,-0.2920649139956288,51.64028682146169,Flat,2,W13 2OK
2016-04-07,567491,Bromley,E01045369,0.29068687006734706,51.36083633010291,Detached,2,E17 4JK
2017-04-12,324066,Hackney,E01055485,0.17540774853313534,51.43440181022858,NotDetached,4,E7 8SQ
2017-09-14,447995,Redbridge,E01050758,-0.2733016580320704,51.38957586572801,NotDetached,1,SW10 6LE
2015-01-23,831452,Southwark,E01060004,-0.20998947063815887,51.47043454848952,Detached,4,SE11 9FE
2014-11-14,600250,Barnet,E01031456,0.3187846279822564,51.60166341718178,Detached,2,SE9 6UM
2019-10-22,347884,Croydon,E01074141,0.0177815991089314,51.648517910392876,Detached,3,E5 3DG
2018-10-21,446298,Enfield,E01037381,-0.11428424114460761,51.52385903260622,SemiDetached,4,E20 1QK
2019-04-07,321199,Brent,E01029450,0.24599623693083905,51.51890418467489,Flat,4,NW7 8RW
2018-10-19,429524,Waltham Forest,E01082816,0.29761005808294094,51.47573478267071,NotDetached,5,N10 7OI
2022-07-05,551830,Bromley,E01055043,-0.04705440235063113,51.29813701417784,SemiDetached,2,W20 8XM
2015-07-25,618655,Harrow,E01012951,0.1704191240564248,51.29099743103992,SemiDetached,1,W11 8ZP
2016-09-02,340680,Waltham Forest,E01019590,0.18035143549239008,51.61040696883028,SemiDetached,1,N9 6TB
2020-06-21,842324,Newham,E01042583,0.0021125010972375957,51.317191954297094,SemiDetached,1,W5 2IY
2017-05-14,837228,Redbridge,E01026159,-0.07444667298870927,51.48732942620338,NotDetached,1,N14 8BH
2022-04-20,499245,Bromley,E01024989,0.061628492349178665,51.457726372755225,Flat,3,W7 9YP
2019-10-11,537692,Ealing,E01078970,0.037828577844145284,51.358372759061126,NotDetached,5,N10 1BE
2014-07-10,491900,Redbridge,E01053964,-0.26355703549589904,51.5747733586348,SemiDetached,3,N1 9HX
2018-04-20,466808,Sutton,E01078851,-0.3674763219769011,51.361452555211805,NotDetached,4,NW20 7RC
2020-12-13,344436,Croydon,E01069559,-0.4589692010894067,51.421712971842595,Flat,2,SE13 8MU
2015-08-12,747445,Camden,E01041904,0.09925290941539378,51.29365681841354,Flat,2,SE14 9KY
2023-10-04,516541,Hillingdon,E01081959,0.26708083105717084,51.690475143601034,NotDetached,4,SE12 7LR
2014-12-13,530434,Barnet,E01073453,-0.01721749521336935,51.38342721687728,Detached,2,W4 2CI
2017-08-28,838860,Bromley,E01087904,0.14479472262610704,51.40768790374008,Flat,4,N17 6HS
2018-03-13,441196,Sutton,E01011201,-0.49964930914852196,51.33586151438745,NotDetached,4,E14 1JA
2019-03-12,364272,Bexley,E01026600,-0.059985393982055824,51.62699773207279,SemiDetached,5,SE11 6VA
2022-08-25,641390,Hounslow,E01011548,-0.38659917899108714,51.41805547587412,NotDetached,3,SE12 8LT
2018-12-29,586332,Hounslow,E01065722,-0.42506278933538655,51.68574880348462,SemiDetached,4,SW5 3GD
2014-12-09,501880,Greenwich,E01092760,-0.49973514384715867,51.5451962605504,NotDetached,4,SW6 5VK
2014-11-29,449852,Ealing,E01019501,-0.21405931148002033,51.56446494073999,NotDetached,4,SW20 6ND
2015-08-28,347914,Southwark,E01061364,0.18259911140591567,51.472487510566964,SemiDetached,3,NW15 5RG
2022-02-06,390206,Croydon,E01068839,0.09811625152083392,51.68449118091142,Detached,1,SE9 2HJ
2017-06-26,492264,Croydon,E01053134,-0.12456858421487788,51.37995298624567,NotDetached,4,SW5 8QW
2016-01-04,428966,Harrow,E01084741,-0.468858700383322,51.39276675425615,Flat,3,E7 3HL
2016-08-08,421760,Tower Hamlets,E01090544,0.26669551479767195,51.48564405699711,SemiDetached,1,E18 5XF
2015-04-17,826275,Kingston upon Thames,E01067587,0.16717548955648498,51.61252872346355,SemiDetached,5,E7 8NZ
2017-06-12,322306,Bexley,E01014282,-0.08408365613955465,51.44863116663184,Flat,2,NW2 7HH
2023-07-07,501562,Waltham Forest,E01021575,-0.19911989363728638,51.508296046960396,SemiDetached,1,E16 9NI
2019-07-01,536136,Barnet,E01068543,0.2101825188707449,51.40804035542768,Flat,2,N2 5HO
2016-10-10,435980,Kensington and Chelsea,E01074207,-0.26589808053279607,51.67311890145318,Flat,4,SE16 5HV
2017-07-02,614760,Enfield,E01081304,-0.4591697402453205,51.68266441306816,SemiDetached,4,SW8 8HT
2015-09-28,612960,Greenwich,E01016957,0.07014446935491614,51.60099585483752,NotDetached,3,NW18 5HM
2017-02-23,449948,Haringey,E01061097,-0.08856720361804737,51.34615913277357,Flat,4,SW19 3RK
2014-02-16,780601,Merton,E01088718,0.26295742193510285,51.41924907109892,Flat,4,SE13 7AV
2017-11-28,370752,Lewisham,E01049837,0.10542824483333713,51.51173520409992,Flat,1,E9 5WC
2020-04-07,800400,Tower Hamlets,E01097350,-0.08347474750709566,51.31540285379074,NotDetached,3,N5 3HR
2017-07-07,779125,Ealing,E01069366,0.23017043178440588,51.37240654179644,SemiDetached,1,W15 2VZ
2023-12-03,442075,Southwark,E01065964,-0.18792194311186267,51.57346448144708,NotDetached,1,SE2 4GT
2020-11-21,469984,Haringey,E01018750,0.07461430774130451,51.507732104438595,NotDetached,5,SW9 1PR
2017-09-15,695924,Southwark,E01048671,-0.37610716972072233,51.664316545528635,SemiDetached,4,NW16 4EN
2017-03-22,519605,Ealing,E01036719,-0.09212117912379308,51.5934936986161,SemiDetached,4,SE20 2VP
2022-05-31,782550,Redbridge,E01012672,-0.15758330768562284,51.40653895210191,NotDetached,1,SW9 2BJ
2019-08-16,329356,Lambeth,E01074774,-0.32558200068272586,51.513036085212626,NotDetached,4,W20 2PY
2021-07-07,816808,Havering,E01072319,-0.10048307884112945,51.68526917655085,NotDetached,4,E18 7PO
2015-01-08,838732,Waltham Forest,E01033690,0.15386440379382604,51.65517949572209,NotDetached,1,SE13 3CS
2022-06-07,466752,Waltham Forest,E01039760,-0.43708876474816316,51.45510037392727,NotDetached,5,W9 6SA
2017-01-19,743255,Wandsworth,E01060867,-0.38041759318168256,51.61489556535509,NotDetached,5,W5 8XP
2023-12-30,730823,Sutton,E01041816,0.2028968288268289,51.67450177872244,SemiDetached,2,W13 4RR
2022-10-26,440807,Sutton,E01040684,0.17851150088983725,51.64692262879458,SemiDetached,1,SW19 8OH
2022-09-03,508865,Tower Hamlets,E01035480,-0.2544636862096369,51.359350858521076,Detached,4,N14 7TW
2017-03-09,797376,Greenwich,E01033895,0.151432454455259,51.344817212888,Flat,3,N15 2CC
2017-12-12,575549,Enfield,E01084119,0.08535347759303424,51.66108454915203,SemiDetached,1,SW11 1MJ
2022-07-25,609284,Brent,E01029687,-0.12973305458644158,51.34123785449744,NotDetached,1,SW3 3LV
2014-05-30,794386,Kingston upon Thames,E01066356,-0.2734973806889671,51.46067815092941,NotDetached,2,E11 8VQ
2017-01-22,466759,Southwark,E01058356,-0.35814374051940057,51.326922147185854,Detached,5,W18 2PG
2014-06-18,525008,Kensington and Chelsea,E01087593,0.11120243925415274,51.34130225617663,Flat,5,SE3 2RZ
2023-08-10,642375,Hillingdon,E01095627,-0.13250892663935943,51.54856661013431,Detached,4,W13 2BZ
2017-07-20,599720,Newham,E01011180,0.10543485192899382,51.40883617085877,Detached,2,SE1 8RC
2016-01-12,884640,Hillingdon,E01023779,-0.25647466868045327,51.57819440092423,Detached,3,SW19 7JI
2014-06-02,592271,Brent,E01059222,0.15146007526208038,51.289236288767846,SemiDetached,3,E10 9DQ
2017-09-26,781880,Camden,E01058797,-0.25846412287916337,51.54548691038124,SemiDetached,5,N12 7NH
2014-02-22,344970,Wandsworth,E01077913,0.21239918935631885,51.57367511109655,SemiDetached,5,N4 7OV
2020-09-06,554120,Tower Hamlets,E01066750,-0.21164316651727882,51.64109390768052,SemiDetached,3,SE7 7KF
2017-06-15,537449,Hammersmith and Fulham,E01092010,-0.09917586900741693,51.45587537419456,Flat,4,SE15 5OS
2018-01-10,527200,Croydon,E01057430,-0.15193828059013192,51.41111902443864,NotDetached,2,W1 6BW
2021-05-19,546845,Haringey,E01096094,0.30246612538873585,51.57785629331391,Detached,1,W10 9MK
2018-03-19,367794,Westminster,E01039277,0.10383321749617769,51.45777298483376,NotDetached,5,W19 8JL
2020-04-17,646490,Enfield,E01054380,0.0474358850390415,51.610606537106996,Flat,2,SW13 6GP
2023-04-01,671428,Enfield,E01089160,0.04256623026263662,51.36164826053001,Detached,2,SW13 7XK
2016-02-19,487140,Hounslow,E01099118,0.24631406066674055,51.499280580442964,Detached,5,SE20 5RC
2015-03-01,586644,Brent,E01052520,0.15129910701128702,51.626136296392986,NotDetached,2,W14 9ZI
2017-11-03,486952,Bexley,E01047639,-0.21355991803623087,51.534717593157346,Detached,2,NW10 4QU
2015-04-14,433392,Enfield,E01064961,0.2648743510184923,51.54297223657226,NotDetached,2,E6 5RM
2023-01-16,592160,Westminster,E01095021,-0.46761371608936503,51.322433218400704,Flat,3,SE4 9JM
2018-05-05,569129,Haringey,E01047101,-0.4086500305307181,51.57430960037213,Detached,4,SW9 3LG
2018-06-12,478810,Barking and Dagenham,E01042327,-0.4208230421745763,51.57639379001281,Detached,3,E5 9JO
2021-08-22,712770,Enfield,E01048631,0.12835954540833738,51.63214225389928,SemiDetached,4,NW1 5AC
2015-09-06,489068,Westminster,E01090605,0.1128234380913794,51.49577637339681,SemiDetached,1,N7 7IZ
2023-03-11,524056,Kingston upon Thames,E01042910,-0.09172818418469209,51.617342751384534,SemiDetached,5,SW12 8YB
2016-09-07,386124,Redbridge,E01098517,0.24022622893022227,51.5061561500646,NotDetached,4,E6 7JK
2015-06-19,419205,Hillingdon,E01036092,0.07191910283407399,51.3275824556255,Detached,5,W6 3XA
2014-10-26,546635,Hounslow,E01060732,-0.36367827395276175,51.294644406475726,Detached,4,SE3 9PV
2020-09-11,659912,Harrow,E01038982,-0.2218246119382123,51.49855814994563,Flat,4,NW7 1LE
2015-06-19,693468,Redbridge,E01075904,-0.29575235260372357,51.48796834141462,SemiDetached,2,E18 8LW
2022-01-08,595496,Waltham Forest,E01076736,-0.06977081316375949,51.611550137643846,SemiDetached,1,N15 8PD
2020-12-29,767118,Southwark,E01025470,0.061915402458447955,51.48494087770295,NotDetached,3,N17 1VT
2023-10-10,384038,Merton,E01075286,-0.10480488850157393,51.58472822577713,NotDetached,1,N18 8FL
2019-02-19,433054,Lewisham,E01028740,0.1514079372716125,51.68356224645036,Flat,3,SW2 8QR
2020-07-18,536721,Brent,E01071498,0.1595849507183279,51.52880730475882,Detached,4,SW11 4LQ
2016-03-13,772578,Haringey,E01060000,0.23398073531422292,51.58324140581299,SemiDetached,4,SW1 4LA
2017-03-01,865980,Croydon,E01015730,-0.2772414602288162,51.42304078706777,SemiDetached,2,W7 2DG
2017-09-27,607536,Waltham Forest,E01064081,0.11773057180680602,51.44884771507593,SemiDetached,1,SE4 5IT
2021-10-13,849526,Hillingdon,E01097221,-0.41199037499402585,51.29790302187787,Detached,1,SE16 1TI
2023-11-24,385108,Merton,E01025925,0.04536057326246179,51.54275407303028,NotDetached,5,E14 7LT
2019-10-02,779642,Wandsworth,E01088629,-0.35504130375468756,51.460484389443884,NotDetached,1,W14 4LB
2015-02-23,441680,Waltham Forest,E01048167,-0.058678389882410475,51.36462359474113,Detached,2,SE20 1YN
2016-03-15,545836,Ealing,E01015373,-0.40360025069052685,51.65111723649636,Flat,1,N12 9OG
2015-08-03,637871,Lewisham,E01099091,-0.39298186018062553,51.45594748928583,NotDetached,1,E19 4LF
2015-06-14,812796,Enfield,E01090028,-0.1949983693981251,51.5070616256214,NotDetached,3,SE14 9AK
2015-03-21,589757,Newham,E01076023,0.2234459847460346,51.571901165855024,SemiDetached,3,SE19 3JF
2018-11-16,812488,Harrow,E01097881,0.07805932401470717,51.669742998600164,SemiDetached,1,SW2 5TH
2020-02-16,600170,Camden,E01019472,0.07167130818091927,51.60025595223423,Flat,1,E3 7HF
2017-03-28,484990,Sutton,E01020570,-0.12859744511669158,51.30571854510806,SemiDetached,1,NW14 3FX
2021-04-24,406191,Enfield,E01021872,-0.5054295887488797,51.61215348174409,SemiDetached,5,N9 3MO
2016-01-06,381465,Wandsworth,E01071411,-0.468247524988877,51.65658671589331,SemiDetached,4,W1 3MX
2020-10-03,692292,Brent,E01024238,0.2034854792724955,51.40130952899821,NotDetached,1,N12 5SQ
2017-07-11,611065,Bromley,E01036025,0.020328755159966017,51.483802031807265,SemiDetached,5,N13 5ER
2022-04-03,584800,Bexley,E01011047,-0.1938030233426823,51.489870084591296,Flat,4,SE9 9CB
2022-08-15,481455,Hillingdon,E01071101,-0.3667799717686732,51.30878546320574,Detached,4,NW15 8GO
2019-02-18,597071,Barnet,E01029511,0.11641120617631096,51.33334608106952,Flat,2,E15 4SW
2016-11-10,792524,Haringey,E01042476,0.14187715770387688,51.35210062431301,SemiDetached,2,W2 5AJ
