Ward name,Affluence_Score,Green_Space_Score,Health_Score,Housing_Affordability_Score,Transport_Score,Employment_Score,Safety_Score,Education_Score
Richmond upon Thames - North Richmond,2.8272880555595115,8.730484757115539,8.725637181409292,8.639519993671218,3.8009049773755663,3.2665964172813493,9.865016368447016,7.080485115766265
Richmond upon Thames - South Richmond,3.027222101098766,8.666875773611377,8.545727136431779,8.551218825431553,2.624434389140271,3.129610115911487,9.689223732005917,4.848952590959207
Richmond upon Thames - South Twickenham,2.88578155488189,8.026502618895847,9.430284857571209,8.850263064022284,3.257918552036199,3.0979978925184404,9.93497466254092,8.407938257993388
Richmond upon Thames - St. Margarets & North Twickenham,3.048783293581711,8.091426952536096,9.370314842578704,8.716502032988773,3.1674208144796374,3.5089567966280297,9.913449033588948,7.076074972436606
Richmond upon Thames - Teddington,2.7998654616647918,9.225292496770647,9.580209895052468,9.01723486836339,2.9411764705882346,3.4878819810326678,9.645275572895645,8.099228224917313
Richmond upon Thames - Twickenham Riverside,2.8810705219714903,8.247987345657151,8.935532233883055,9.141137535937535,3.2126696832579187,3.5721812434141214,9.815238351495584,8.02866593164278
Richmond upon Thames - West Twickenham,2.1913095685460764,8.60306442854782,8.350824587706144,9.167378113549447,3.0316742081447963,3.3508956796628038,9.84976904793937,5.552370452039694
Richmond upon Thames - Whitton,1.8836681636065034,7.930414605108281,6.821589205397297,9.257543711452772,2.5339366515837103,3.024236037934669,9.810305394860755,5.625137816979054
Southwark,2.5109586294619235,6.673917955878435,2.6836581709145397,9.257645604352335,4.5701357466063355,2.233930453108536,9.354679582044037,3.5016538037486216
Southwark - Brunswick Park,1.2303026783865476,5.03074209356524,2.278860569715141,9.47857255441712,5.520361990950225,2.0547945205479454,9.698641194672406,3.2568908489525903
Southwark - Camberwell Green,0.738963857612865,4.820926883395897,0.16491754122938435,9.588331044800775,4.9321266968325785,1.8018967334035827,9.617023184896183,2.749724366041896
Southwark - Cathedrals,1.6810170572259024,6.991693057986705,3.628185907046477,8.776732458821744,6.018099547511312,2.086406743940991,9.199067222745414,2.3550165380374883
Southwark - Chaucer,1.390401106106704,3.3720181181049513,4.092953523238384,9.191519216519946,5.4298642533936645,2.086406743940992,9.662316695815955,3.0672546857772893
Southwark - College,1.9215536329185068,8.802255656848759,4.002998500749625,9.467994328142266,2.986425339366516,2.4552160168598527,9.775326247813803,3.1708930540242557
Southwark - East Dulwich,2.5868829505527797,5.89988499118041,5.247376311844079,8.79920750768525,4.886877828054298,3.3192834562697584,9.799542580384772,4.306504961411248
Southwark - East Walworth,0.6480628342231343,6.145383289656962,0.0,9.573273738911558,4.796380090497737,1.5700737618545841,9.345262119377551,2.34399117971334
Southwark - Faraday,0.6204430342996061,5.207133919507317,1.8290854572713655,9.57331732142022,4.253393665158372,1.5279241306638571,9.721960626037042,3.6030871003307614
Southwark - Grange,1.4693382970821178,5.395262715894489,1.9040479760119975,9.017194291544982,4.524886877828054,2.360379346680716,9.384725772456164,3.375964718853364
Southwark - Livesey,0.41470236680102246,6.539583607364612,1.4542728635682154,9.648470097650065,3.1674208144796374,1.3382507903055845,9.596394457150545,2.9834619625137835
Southwark - Newington,0.9971394169932436,3.7718845594757493,2.6986506746626686,9.37790477420233,5.5656108597285066,1.9915700737618542,9.477555047311538,3.936052921719957
Southwark - Nunhead,0.9269012030663348,6.483664363117581,2.233883058470764,9.449269479006876,4.524886877828054,1.8018967334035827,9.606708821023366,3.1951488423373764
Southwark - Peckham,0.5410347400331524,4.412392621897545,0.8845577211394327,9.663460977784702,3.122171945701357,1.401475237091676,9.631822054800663,3.640573318632857
Southwark - Peckham Rye,1.9453498270612681,8.07432740076695,5.05247376311844,9.25458460939913,4.751131221719457,2.8451001053740788,9.877572985335664,4.194046306504961
Southwark - Riverside,1.975149849192167,6.01772687260328,3.6881559220389795,8.761678459191804,3.484162895927602,3.224446786090623,9.673976411498273,2.2138919514884234
Southwark - Rotherhithe,1.3019761139675554,6.804913338662187,1.0044977511244375,9.252241072709209,3.846153846153846,2.276080084299262,9.669043454863447,4.07497243660419
Southwark - South Bermondsey,0.6640036548850672,5.2935760322969045,1.9490254872563684,9.654347424369918,3.5294117647058822,1.7913593256059013,9.749764563433338,2.7386990077177495
Southwark - South Camberwell,1.75942836545783,6.704137282081896,4.317841079460271,9.329497230977797,5.067873303167421,2.4236037934668078,9.891474954033814,4.257993384785005
Southwark - Surrey Docks,2.228198051823553,7.47975541232854,3.5682158920539724,9.272614542948126,3.1674208144796374,3.150684931506851,9.908067626350958,4.20286659316428
Southwark - The Lane,1.4091466347338977,6.202820245599479,1.9490254872563706,9.295210119990761,6.199095022624434,2.244467860906219,9.565899816135252,3.294377067254686
Southwark - Village,3.654271537363421,8.542963045406562,8.230884557721138,7.965114035287043,5.475113122171944,3.119072708113806,9.967263105968877,7.323042998897461
Sutton,2.643382477806105,8.53156334422713,5.3673163418290795,9.663326322861387,1.2669683257918551,3.013698630136987,9.642136418673482,6.008820286659315
Sutton - Beddington North,1.5622442484313903,9.337434527603802,5.262368815592206,9.65128672998574,1.1764705882352942,3.224446786090623,9.841248486479214,7.261300992282252
Sutton - Beddington South,1.1552110049728783,8.84758464615395,4.542728635682158,9.359815628555355,0.6334841628959276,2.2550052687038984,9.805372438225929,5.821389195148842
Sutton - Belmont,2.1056564167007212,8.519893827635169,6.176911544227885,9.648284045423432,0.7692307692307689,3.0453108535300326,9.720166823624378,6.796030871003308
Sutton - Carshalton Central,1.8805786024885207,8.286469768869374,7.496251874062968,9.564115701281036,1.809954751131221,3.2665964172813493,9.89192340463698,6.906284454244763
Sutton - Carshalton South and Clockhouse,2.107990021374942,9.574433640585635,6.896551724137931,9.25756114445624,0.7239819004524884,3.0347734457323505,9.913000582985784,6.542447629547965
Sutton - Cheam,2.321870915507077,9.127180867389097,7.466266866566713,9.389772141026505,0.8144796380090497,3.0558482613277143,9.81434145028925,8.328555678059537
Sutton - Nonsuch,1.9298801096903753,8.099858684177686,8.980509745127431,9.352204319128802,1.0859728506787327,3.3192834562697584,9.788779765908785,6.441014332965823
Sutton - St. Helier,0.6546254126262253,7.274290975686259,2.623688155922037,9.774614709583595,1.1312217194570136,2.328767123287671,9.620162339118346,3.040793825799339
Sutton - Stonecot,1.5540930659073504,8.1834677351357,4.707646176911542,9.475437920052727,0.995475113122172,3.1928345626975787,9.92152114444594,6.08158765159868
Sutton - Sutton Central,1.161379171318355,7.077966536143459,4.542728635682155,9.798606730317568,2.2171945701357467,3.1296101159114853,9.397730839947979,4.818081587651598
Sutton - Sutton North,1.4268623096550972,8.150314166320966,5.1574212893553195,9.616727604030848,1.4479638009049771,2.9399367755532135,9.737207946544688,6.66813671444322
Sutton - Sutton South,1.6876344150814406,7.452537782589486,5.067466266866565,9.768517366337253,1.2669683257918551,3.2349841938883026,9.619713888515179,8.460859977949283
Sutton - Sutton West,1.8151500244864156,7.996620561958051,5.772113943028482,9.708379515764063,1.583710407239819,3.3298208640674396,9.870397775685008,5.512679162072766
Sutton - The Wrythe,1.2874266913977634,7.676383394210435,3.178410794602699,9.745983105375773,1.2217194570135745,3.129610115911487,9.854253553971029,4.07276736493936
Sutton - Wallington North,1.4973853767347283,7.729469576625892,6.371814092953523,9.702395186471218,1.4932126696832575,3.0769230769230784,9.810305394860755,5.750826901874314
Sutton - Wallington South,1.4147560506644197,7.931426412905271,3.763118440779611,9.780553652953625,1.3574660633484161,2.813487881981034,9.555585452262434,7.2546857772877615
Sutton - Wandle Valley,0.796449415010227,8.101545030506005,3.538230884557722,9.788119576457365,1.4479638009049771,2.5605900948366704,9.787882864702452,3.7949283351708947
Sutton - Worcester Park,1.7065004585040167,8.023534649358007,6.1919040479760055,9.504000092815714,1.3122171945701355,3.298208640674396,9.85649580698686,6.381477398015437
Tower Hamlets,2.260605575890905,5.802582808036451,2.7286356821589193,9.368843820366966,4.298642533936651,1.78082191780822,9.34436521817122,3.836824696802647
Tower Hamlets - Bethnal Green North,1.2206067153035163,4.025713408814195,2.2038980509745136,9.368863056784582,7.466063348416289,1.7913593256059013,9.660522893403293,3.6670341786108045
Tower Hamlets - Bethnal Green South,0.8513493822521144,4.528177160799868,2.9235382308845557,9.445504851965547,5.610859728506786,0.8640674394099048,9.647966276514643,4.024255788313122
Tower Hamlets - Blackwall and Cubitt Town,1.9989569992254184,7.64518598713655,3.3133433283358333,9.377827828531863,2.0814479638009047,2.5711275026343516,9.829140320193732,3.900771775082691
Tower Hamlets - Bow East,1.283164849997425,7.33732660143879,2.773613193403301,9.543183473224168,4.841628959276018,2.2550052687038997,9.785640611686622,2.716648291069459
Tower Hamlets - Bow West,1.7442873248016162,6.595098128492845,3.808095952023986,9.27265992887094,6.334841628959276,1.9599578503688093,9.756939773083996,4.213891951488425
Tower Hamlets - Bromley-by-Bow,0.7543240160788647,4.807436112769352,3.5082458770614675,9.610850878449044,3.0769230769230766,0.779768177028451,9.822862011749406,3.742006615214994
Tower Hamlets - East India and Lansbury,0.5026233879776631,5.650879092340952,2.5337331334332824,9.639409744952754,2.0361990950226243,0.5479452054794518,9.69370823803758,2.5402425578831305
Tower Hamlets - Limehouse,1.224375541631836,4.98001679600943,1.2143928035982012,9.392894151491838,3.3031674208144794,1.7175974710221287,9.702228799497735,2.6549062844542446
Tower Hamlets - Mile End East,0.8127079564963501,5.673273771581017,1.4092953523238423,9.54321383069572,4.072398190045249,0.8956796628029506,9.688326830799587,4.211686879823596
Tower Hamlets - Mile End and Globe Town,1.0095305291366428,4.114448952610296,2.6386806596701646,9.362851676279465,5.475113122171946,0.8429926238145419,9.654693035562133,3.8324145534729883
Tower Hamlets - Millwall,2.3946289842465247,6.717526871928742,3.523238380809595,9.257576172907502,1.809954751131221,3.308746048472076,9.795954975559443,4.366041896361633
Tower Hamlets - Shadwell,1.2349808436254797,4.828549168799896,2.848575712143928,9.40792711129001,4.162895927601809,1.3698630136986303,9.774429346607471,4.562293274531423
Tower Hamlets - Spitalfields and Banglatown,1.624232676819855,3.82028269909848,2.9235382308845597,9.017169945453935,5.520361990950225,1.6332982086406747,9.540338131754787,3.8257993384785016
Tower Hamlets - St. Dunstan's and Stepney Green,0.8588322554563073,4.422814242206551,2.248875562218891,9.428249484794634,4.524886877828054,0.8113804004214962,9.669491905466614,4.714443219404633
Tower Hamlets - St. Katherine's and Wapping,2.8155981204074276,7.131895891723074,4.692653673163415,9.158387492865995,4.11764705882353,3.161222339304532,9.807166240638594,4.6482910694597575
Tower Hamlets - Weavers,1.3885276488330336,4.070941217339688,2.1889055472263865,8.987132579914991,6.968325791855205,2.0442571127502647,9.670388806672944,3.475192943770674
Tower Hamlets - Whitechapel,1.3705819002115582,3.999642494578397,1.8440779610194906,9.050220515471068,5.2941176470588225,1.9915700737618558,9.551997847437105,4.551267916207277
Waltham Forest,1.577582495116412,7.716788252236938,3.9430284857571207,9.558149706698734,1.9004524886877827,2.0442571127502647,9.47979730032737,4.0705622932745325
Waltham Forest - Cann Hall,0.8357920177573074,4.692798289370285,3.133433283358324,9.540134200462948,1.67420814479638,1.6859852476290837,9.829588770796896,2.533627342888644
Waltham Forest - Cathall,0.6428697421312055,5.9918920468534465,3.2683658170914516,9.520627871861894,2.1266968325791855,1.5700737618545848,9.745728508004843,3.353914002205073
Waltham Forest - Chapel End,1.24766776481209,7.32481391168267,4.587706146926533,9.498016665229947,1.67420814479638,2.244467860906219,9.801784833400601,4.8026460859977975
Waltham Forest - Chingford Green,1.5599654232096154,9.08802390564555,5.652173913043477,9.528072666048455,0.7692307692307689,2.7397260273972606,9.630028252388,5.267916207276738
Waltham Forest - Endlebury,1.4838438960899525,8.174024195697118,6.161919040479756,9.588184367116451,0.6334841628959273,2.3814541622760816,9.859186510605856,6.954796030871004
Waltham Forest - Forest,1.2073172201399947,7.835709395309935,3.973013493253375,9.314663247874345,2.5339366515837103,1.928345626975764,9.46141082559756,3.7993384785005535
Waltham Forest - Grove Green,1.2363831976081099,4.355292935220692,2.2038980509745136,9.594178915756153,2.307692307692308,2.360379346680716,9.840800035876049,4.156560088202865
Waltham Forest - Hale End and Highams Park,1.5827317636463833,8.292810431063849,5.472263868065967,9.652075122538985,1.176470588235294,2.518440463645943,9.89057805282748,4.851157662624034
Waltham Forest - Hatch Lane,1.2119515618169685,8.448898647212976,5.022488755622183,9.658848144954101,0.9502262443438912,2.3287671232876725,9.691465985021749,5.023153252480709
Waltham Forest - High Street,1.0678268224302134,8.456419751837274,3.8230884557721136,9.51906641577569,2.850678733031674,2.286617492096945,9.617023184896183,4.207276736493936
Waltham Forest - Higham Hill,0.6792980780081314,8.590585465718265,2.5637181409295327,9.543155820873846,1.2217194570135745,1.580611169652266,9.760975828512489,3.294377067254686
Waltham Forest - Hoe Street,1.0757260194729994,5.619614231413934,2.578710644677662,9.43793682447863,2.760180995475113,1.9388830347734454,9.721960626037042,3.45534729878721
Waltham Forest - Larkswood,1.1095578093039613,8.1466716582518,4.9325337331334325,9.513050226166168,0.995475113122172,2.3076923076923075,9.682496972958427,4.893054024255789
Waltham Forest - Lea Bridge,0.6994240488369774,7.956249430858114,2.7586206896551735,9.668597702426325,2.3981900452488687,1.6227608008429928,9.630028252388,3.9558985667034188
Waltham Forest - Leyton,0.6532340145340844,7.544713472895355,3.793103448275859,9.753556843674168,1.945701357466063,1.4857744994731301,9.721960626037042,2.555678059536935
Waltham Forest - Leytonstone,1.4937261093113017,6.569668025861807,5.277361319340329,9.482987312260077,2.8054298642533935,2.3919915700737624,9.810305394860755,4.1896361631753045
Waltham Forest - Markhouse,0.9545100470993735,6.758876083899103,3.2383808095952036,9.54613385877608,2.3981900452488687,1.7281348788198114,9.753800618861831,2.8246968026460846
Waltham Forest - Valley,1.0087197932404344,8.04724467873416,3.9730134932533705,9.663336241639222,0.9049773755656109,2.1601685985247636,9.755594421274496,3.446527012127894
Waltham Forest - William Morris,1.0962902259214178,5.429259457873382,3.493253373313345,9.463092648478392,2.262443438914027,2.1496311907270806,9.800887932194268,4.156560088202868
Waltham Forest - Wood Street,1.1025350835003196,7.4477148320904965,3.1334332833583174,9.355292064725255,2.3529411764705883,1.949420442571128,9.78339835867079,3.819184123484013
Wandsworth,4.508896730871836,7.055706764609662,4.737631184407794,8.919435117787591,4.298642533936651,3.0663856691253955,9.464101529216556,4.7783902976846795
Wandsworth - Balham,3.107342528247025,5.861470021821321,7.046476761619186,8.731551223514307,4.705882352941177,3.730242360379348,9.934526211937754,6.571113561190738
Wandsworth - Bedford,2.338370486583964,7.2732454409627,5.982008995502246,9.027627342980637,4.072398190045249,3.3930453108535312,9.86322256603435,4.079382579933849
Wandsworth - Earlsfield,2.11398289347259,6.254523624025714,4.452773613193399,8.893890958607196,3.710407239819004,3.3192834562697584,9.903134669716131,4.811466372657111
Wandsworth - East Putney,2.6236070954729165,6.788690686983767,6.731634182908542,8.91489953119648,4.072398190045249,3.5932560590094855,9.882954392573659,3.362734288864389
Wandsworth - Fairfield,2.5775266200749165,6.673479505833074,4.212893553223385,9.017104721975455,4.977375565610859,3.8566912539515297,9.785192161083456,7.162072767364943
Wandsworth - Furzedown,1.4443588667665113,6.267508490753762,5.382308845577213,9.287621653810126,3.710407239819004,2.391991570073761,9.839006233463383,4.255788313120175
Wandsworth - Graveney,1.4125867843475384,4.838127615944742,4.422788605697153,9.197453951923624,3.846153846153846,2.6238145416227603,9.708058657338896,5.739801543550168
Wandsworth - Latchmere,1.0854986737894563,5.252395454959377,2.3238380809595185,9.322277863560176,4.841628959276018,2.402528977871444,9.69595049105341,4.22491730981257
Wandsworth - Nightingale,2.818972534678132,5.888822559266642,4.452773613193405,8.731557836032863,5.248868778280543,3.540569020021075,9.855598905780528,5.988974641675856
Wandsworth - Northcote,3.3691992668318083,7.057022114745749,9.295352323838074,8.130421288366282,5.384615384615385,3.8461538461538467,9.856944257590026,6.330760749724363
Wandsworth - Queenstown,1.5886808121820732,8.11540679732478,3.2533733133433285,8.62641157734176,4.886877828054298,2.9820864067439428,9.711646262164223,3.375964718853364
Wandsworth - Roehampton,0.5739243232820341,8.751935082411745,3.7481259370314817,9.393058863317679,2.443438914027149,1.2855637513171758,9.662765146419122,2.262403528114665
Wandsworth - Shaftesbury,2.776584194375027,4.654349593084631,3.6131934032983497,8.415988913571617,5.656108597285067,3.730242360379348,9.903583120319297,4.123484013230429
Wandsworth - Southfields,2.531117467962237,6.349835918502256,6.371814092953519,8.971266442778811,3.981900452488688,3.5194942044257127,9.888335799811651,5.863285556780596
Wandsworth - St. Mary's Park,2.1529529959430334,5.96895773678832,2.743628185907046,8.926953851954366,5.113122171945701,3.1822971548998957,9.756042871877662,4.912899669239253
Wandsworth - Thamesfield,3.3222423201946643,7.371289616491119,8.06596701649175,8.415943527648803,4.9321266968325785,3.835616438356166,9.891474954033814,5.6471885336273395
Wandsworth - Tooting,1.1975336099330485,6.480156762754681,4.617691154422792,9.195951707935395,3.257918552036198,2.1917808219178085,9.694605139243912,5.450937155457552
Wandsworth - Wandsworth Common,2.889145013262105,8.156351286176344,5.427286356821588,8.812709970006818,4.4343891402714934,2.4552160168598527,9.859186510605856,5.673649393605295
Wandsworth - West Hill,1.675506244309784,6.748623098222928,4.107946026986505,9.332727446292223,2.4886877828054295,2.665964172813488,9.858289609399526,5.106945975744209
Wandsworth - West Putney,1.996097511807711,7.20862464966155,4.467766116941528,9.023740384346027,3.484162895927602,2.613277133825079,9.657832189784294,4.383682469680267
Westminster,6.100250780333301,6.5717590953089235,3.763118440779613,7.890003038151706,4.11764705882353,2.349841938883035,8.756894928023678,4.465270121278943
Westminster - Abbey Road,2.972552207557154,6.5536140088162185,5.772113943028482,8.265663824125282,2.850678733031674,2.1496311907270824,9.782949908067627,3.281146637265711
Westminster - Bayswater,2.7261980540147315,3.0510052310463105,5.247376311844074,7.9651287631692815,4.796380090497737,2.7818756585879885,9.823310462352572,2.0573318632855564
Westminster - Bryanston and Dorset Square,2.880544639228004,4.081497745354959,1.9340329835082495,7.5893796099022826,4.796380090497737,2.276080084299262,9.579801784833402,5.093715545755236
Westminster - Church Street,0.13106531792350806,0.0,2.7886056971514215,9.19756816815322,3.846153846153846,0.1369863013698635,9.433158437598099,3.9140022050716663
Westminster - Churchill,1.582370219260236,4.389424584905852,3.133433283358322,7.213794567323074,3.6651583710407243,1.6754478398314019,9.544374187183282,3.9581036383682475
Westminster - Harrow Road,1.0860245565329425,1.8365660592447197,1.7991004497751133,9.017339766953205,4.5701357466063355,1.6438356164383565,9.699986546481904,3.750826901874312
Westminster - Hyde Park,2.388679935710834,5.64969864991113,5.037481259370317,7.965096902852605,4.705882352941176,1.833508956796629,9.355128032647203,5.8103638368246955
Westminster - Knightsbridge and Belgravia,6.931309853399229,9.13170027554899,,0.0,3.3031674208144794,1.3804004214963124,9.695053589847078,4.661521499448733
Westminster - Lancaster Gate,2.6524758669122246,2.4736339751567455,5.247376311844079,7.829842945470647,5.203619909502262,2.5184404636459448,9.759182026099825,7.338478500551271
Westminster - Little Venice,2.5964036193879814,3.9655445718198044,4.87256371814093,7.90500924730663,3.619909502262443,2.2971548998946276,9.708955558545226,4.582138919514884
Westminster - Maida Vale,2.2552810131131054,4.250570828232136,3.8680659670164905,8.196579235946324,3.755656108597285,2.3814541622760816,9.858738060002691,5.863285556780596
Westminster - Marylebone High Street,3.6473912381361395,6.407610143710434,,7.243731542807581,4.479638009049775,3.298208640674396,9.369030001345353,10.0
Westminster - Queen's Park,0.7857345541116909,2.865709496490714,1.5742128935532222,8.881969489358474,4.027149321266967,1.180189673340359,9.71657921879905,4.006615214994486
Westminster - Regent's Park,2.3486252000819494,8.255845719547114,5.7721139430284865,7.6870985074102895,2.9411764705882346,1.6332982086406747,9.53316292210413,5.43770672546858
Westminster - St. James's,3.005792379301693,8.938208897837766,3.9730134932533727,6.725304377234806,4.072398190045249,4.520547945205481,6.494461635050898,3.166482910694599
Westminster - Tachbrook,2.4382882078463894,3.0437876687611096,1.9340329835082453,8.368969999243768,4.660633484162896,2.9083245521601704,9.728238934481366,5.50606394707828
Westminster - Vincent Square,2.3524159381912475,5.0774201599330855,3.7181409295352315,7.995228045927427,4.072398190045249,2.5922023182297154,9.544374187183282,3.477398015435501
Westminster - Warwick,2.7579701364337046,4.664332763348274,4.212893553223385,7.9433609532222,4.93212669683258,3.0558482613277143,9.130005829857842,4.793825799338479
Westminster - West End,3.273970666698803,8.185963527701611,4.1529235382308824,6.049010544802998,4.162895927601809,5.068493150684931,7.431723395667968,6.079382579933853
Westminster - Westbourne,0.7998457410619104,3.798191562197512,1.9190404797601182,9.017279953717178,3.5294117647058822,1.201264488935722,9.551100946230772,4.553472987872107
